*******************************************************************************
Ephemeris / WWW_USER Tue Jan 27 23:33:35 2009  Pasadena, USA     / Horizons    
*******************************************************************************
Target body name: Pluto Barycenter (9)            {source: DE413+DE405}
Center body name: Earth (399)                     {source: DE405}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 1900-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2099-Dec-31 00:00:00.0000 UT      
Step-size       : 14400 minutes
*******************************************************************************
Target pole/equ : IAU_PLUTO_BARYCENTER            {East-longitude +}
Target radii    : 1195.0 x 1195.0 x 1195.0 km     {Equator, meridian, pole}    
Center geodetic : .000000000,.000000000,.00000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: .000000000,.000000000,.00000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude +}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun                             {source: DE405+DE406}
Interfering body: MOON (Req= 1737.400) km         {source: DE405}
Deflecting body : Sun, EARTH                      {source: DE405}
Deflecting GMs  : 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : JD  
EOP file        : eop.090127.p090420                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2009-JAN-27. PREDICTS-> 2009-APR-19
Units conversion: 1 AU= 149597870.691 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar Elongation (  0.0,180.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
Date_________JDUT, , ,           delta,     deldot,    ObsEcLon,   ObsEcLat,
****************************************************************************
$$SOE
2415820.500000000, , ,46.7096804813511, 28.8190113,  76.6960311, -9.0342269,
2415830.500000000, , ,46.8742502611815, 28.0287898,  76.7513680, -8.9945265,
2415840.500000000, , ,47.0319356138527, 26.4482190,  76.8417136, -8.9563925,
2415850.500000000, , ,47.1782551735548, 24.0906175,  76.9648859, -8.9206678,
2415860.500000000, , ,47.3088612630503, 21.0399969,  77.1177409, -8.8881161,
2415870.500000000, , ,47.4202637442230, 17.4517448,  77.2960274, -8.8593369,
2415880.500000000, , ,47.5094747929117, 13.3635835,  77.4954085, -8.8348470,
2415890.500000000, , ,47.5739769107932,  8.9337991,  77.7108640, -8.8150418,
2415900.500000000, , ,47.6122747242854,  4.2968120,  77.9373043, -8.8001651,
2415910.500000000, , ,47.6233008928913, -0.4911728,  78.1695019, -8.7903886,
2415920.500000000, , ,47.6067015750116, -5.2376877,  78.4016309, -8.7857245,
2415930.500000000, , ,47.5630531462037, -9.8532633,  78.6286059, -8.7861023,
2415940.500000000, , ,47.4932718978075,-14.2582322,  78.8453749, -8.7913623,
2415950.500000000, , ,47.3991388032182,-18.2670825,  79.0463960, -8.8011940,
2415960.500000000, , ,47.2831114937000,-21.8365015,  79.2271530, -8.8151991,
2415970.500000000, , ,47.1479440407691,-24.8615680,  79.3834974, -8.8328948,
2415980.500000000, , ,46.9972594201588,-27.2051140,  79.5113447, -8.8536537,
2415990.500000000, , ,46.8350049357636,-28.8643729,  79.6076270, -8.8767855,
2416000.500000000, , ,46.6653891501923,-29.7273152,  79.6697616, -8.9015055,
2416010.500000000, , ,46.4932590376556,-29.7438938,  79.6962356, -8.9269213,
2416020.500000000, , ,46.3233576706664,-28.9514692,  79.6865620, -8.9521210,
2416030.500000000, , ,46.1605631363767,-27.2751289,  79.6407163, -8.9761267,
2416040.500000000, , ,46.0098805055284,-24.7798491,  79.5604943, -8.9979472,
2416050.500000000, , ,45.8757339788729,-21.5474994,  79.4488085, -9.0166520,
2416060.500000000, , ,45.7623963128344,-17.5920865,  79.3090431, -9.0313361,
2416070.500000000, , ,45.6735707797022,-13.0933406,  79.1463017, -9.0412240,
2416080.500000000, , ,45.6119692205993, -8.1704051,  78.9664991, -9.0457047,
2416090.500000000, , ,45.5797851608837, -2.9452936,  78.7760529, -9.0443131,
2416100.500000000, , ,45.5780462822794,  2.3365439,  78.5821630, -9.0368369,
2416110.500000000, , ,45.6066659552424,  7.5542391,  78.3918138, -9.0232828,
2416120.500000000, , ,45.6648188930037, 12.5194428,  78.2123198, -9.0038667,
2416130.500000000, , ,45.7503512343086, 17.0131968,  78.0505962, -8.9790656,
2416140.500000000, , ,45.8603145274958, 20.9635793,  77.9121604, -8.9495199,
2416150.500000000, , ,45.9911117495113, 24.1951044,  77.8023508, -8.9160304,
2416160.500000000, , ,46.1381853765957, 26.6014577,  77.7254041, -8.8795429,
2416170.500000000, , ,46.2968173148892, 28.1849473,  77.6836790, -8.8410336,
2416180.500000000, , ,46.4619589147037, 28.8434767,  77.6788640, -8.8015289,
2416190.500000000, , ,46.6282703962478, 28.6118953,  77.7113491, -8.7620470,
2416200.500000000, , ,46.7908561734640, 27.5471186,  77.7801980, -8.7235258,
2416210.500000000, , ,46.9448212711062, 25.6354124,  77.8836637, -8.6868619,
2416220.500000000, , ,47.0856279663912, 23.0193308,  78.0186759, -8.6528421,
2416230.500000000, , ,47.2094972830062, 19.7705324,  78.1818615, -8.6221321,
2416240.500000000, , ,47.3128783662137, 15.9503571,  78.3692505, -8.5953150,
2416250.500000000, , ,47.3930227565420, 11.7471184,  78.5756975, -8.5728279,
2416260.500000000, , ,47.4479431137542,  7.2213395,  78.7963913, -8.5549983,
2416270.500000000, , ,47.4760301880322,  2.4916808,  79.0262933, -8.5420615,
2416280.500000000, , ,47.4766869812270, -2.2648787,  79.2596560, -8.5340962,
2416290.500000000, , ,47.4499006170286, -7.0006962,  79.4912160, -8.5310960,
2416300.500000000, , ,47.3961705227410,-11.5567929,  79.7155990, -8.5329740,
2416310.500000000, , ,47.3170054108626,-15.8045470,  79.9275763, -8.5394920,
2416320.500000000, , ,47.2142819488370,-19.6979825,  80.1223605, -8.5503403,
2416330.500000000, , ,47.0905111973891,-23.0631751,  80.2949799, -8.5650939,
2416340.500000000, , ,46.9490144397518,-25.8371149,  80.4414623, -8.5832149,
2416350.500000000, , ,46.7932886028854,-27.9684327,  80.5584566, -8.6040944,
2416360.500000000, , ,46.6274965234975,-29.3104018,  80.6425355, -8.6270055,
2416370.500000000, , ,46.4562207312363,-29.8720700,  80.6917001, -8.6511420,
2416380.500000000, , ,46.2840264465057,-29.6070140,  80.7049066, -8.6756438,
2416390.500000000, , ,46.1159644757038,-28.4501805,  80.6816087, -8.6995697,
