*******************************************************************************
Ephemeris / WWW_USER Tue Jan 27 23:35:39 2009  Pasadena, USA     / Horizons    
*******************************************************************************
Target body name: Neptune (899)                   {source: NEP076}
Center body name: Earth (399)                     {source: DE405}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 1900-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2099-Dec-31 00:00:00.0000 UT      
Step-size       : 14400 minutes
*******************************************************************************
Target pole/equ : IAU_NEPTUNE                     {East-longitude -}
Target radii    : 24764.0 x 24764.0 x 24341.0 km  {Equator, meridian, pole}    
Center geodetic : .000000000,.000000000,.00000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: .000000000,.000000000,.00000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude +}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun                             {source: DE405+DE406}
Interfering body: MOON (Req= 1737.400) km         {source: DE405}
Deflecting body : Sun, EARTH                      {source: DE405}
Deflecting GMs  : 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : JD  
EOP file        : eop.090127.p090420                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2009-JAN-27. PREDICTS-> 2009-APR-19
Units conversion: 1 AU= 149597870.691 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar Elongation (  0.0,180.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
Date_________JDUT, , ,           delta,     deldot,    ObsEcLon,   ObsEcLat,
****************************************************************************
$$SOE
2433960.500000000, , ,31.1840601045069,-13.6905889, 200.2702763,  1.6007736,
2433970.500000000, , ,31.0924604448732,-17.9681757, 200.5992177,  1.6061336,
2433980.500000000, , ,30.9773592488521,-21.8023656, 200.8975031,  1.6127391,
2433990.500000000, , ,30.8418693784272,-24.9975426, 201.1576383,  1.6204842,
2434000.500000000, , ,30.6899550508337,-27.4903233, 201.3733487,  1.6291580,
2434010.500000000, , ,30.5258340029522,-29.1996676, 201.5392089,  1.6385766,
2434020.500000000, , ,30.3544633482115,-29.9918157, 201.6506634,  1.6485050,
2434030.500000000, , ,30.1810831589812,-29.9014442, 201.7057359,  1.6586441,
2434040.500000000, , ,30.0108481487505,-28.8882937, 201.7036776,  1.6687407,
2434050.500000000, , ,29.8492140864910,-26.9414498, 201.6450959,  1.6784712,
2434060.500000000, , ,29.7011767918931,-24.1927373, 201.5334642,  1.6875255,
2434070.500000000, , ,29.5712671674125,-20.6670759, 201.3738077,  1.6956515,
2434080.500000000, , ,29.4637098824607,-16.4914948, 201.1726974,  1.7025456,
2434090.500000000, , ,29.3816511004158,-11.8533272, 200.9384940,  1.7080038,
2434100.500000000, , ,29.3275409783801, -6.8343087, 200.6805170,  1.7118776,
2434110.500000000, , ,29.3030170320100, -1.6521128, 200.4093740,  1.7140131,
2434120.500000000, , ,29.3084301162720,  3.5210950, 200.1356945,  1.7144035,
2434130.500000000, , ,29.3434803948266,  8.5785464, 199.8696250,  1.7130686,
2434140.500000000, , ,29.4068553556427, 13.2960159, 199.6218200,  1.7100663,
2434150.500000000, , ,29.4962241837866, 17.5779554, 199.4015557,  1.7055820,
2434160.500000000, , ,29.6088640358082, 21.3220340, 199.2165170,  1.6997801,
2434170.500000000, , ,29.7411617079750, 24.3703871, 199.0737438,  1.6928872,
2434180.500000000, , ,29.8890427051752, 26.7227504, 198.9784409,  1.6851862,
2434190.500000000, , ,30.0483245307123, 28.2959571, 198.9342097,  1.6769051,
2434200.500000000, , ,30.2142603616936, 29.0316581, 198.9431150,  1.6683397,
2434210.500000000, , ,30.3822221395999, 29.0008963, 199.0054228,  1.6597623,
2434220.500000000, , ,30.5476532447423, 28.1484615, 199.1206010,  1.6513917,
2434230.500000000, , ,30.7058438797591, 26.5145801, 199.2863889,  1.6435057,
2434240.500000000, , ,30.8526386445969, 24.2005996, 199.4988647,  1.6363013,
2434250.500000000, , ,30.9840407439798, 21.1933106, 199.7539691,  1.6299534,
2434260.500000000, , ,31.0963331211205, 17.6144837, 200.0463306,  1.6246708,
2434270.500000000, , ,31.1866025727698, 13.5634501, 200.3693525,  1.6205579,
