*******************************************************************************
Ephemeris / WWW_USER Tue Jan 27 23:38:08 2009  Pasadena, USA     / Horizons    
*******************************************************************************
Target body name: Uranus (799)                    {source: URA090}
Center body name: Earth (399)                     {source: DE405}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 1900-Jan-02 00:00:00.0000 UT      
Stop  time      : A.D. 2099-Sep-30 00:00:00.0000 UT      
Step-size       : 10080 minutes
*******************************************************************************
Target pole/equ : IAU_URANUS                      {East-longitude +}
Target radii    : 25559.0 x 25559.0 x 24973.0 km  {Equator, meridian, pole}    
Center geodetic : .000000000,.000000000,.00000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: .000000000,.000000000,.00000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude +}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun                             {source: DE405+DE406}
Interfering body: MOON (Req= 1737.400) km         {source: DE405}
Deflecting body : Sun, EARTH                      {source: DE405}
Deflecting GMs  : 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : JD  
EOP file        : eop.090127.p090420                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2009-JAN-27. PREDICTS-> 2009-APR-19
Units conversion: 1 AU= 149597870.691 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar Elongation (  0.0,180.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
Date_________JDUT, , ,           delta,     deldot,    ObsEcLon,   ObsEcLat,
****************************************************************************
$$SOE
2415630.500000000, , ,19.0221321916895, 29.4517834, 252.9338927, -0.0322364,
2415637.500000000, , ,19.1413544285803, 29.4591932, 253.0231356, -0.0331682,
2415644.500000000, , ,19.2597576300839, 29.0446867, 253.1535925, -0.0340733,
2415651.500000000, , ,19.3756539765319, 28.2254239, 253.3245215, -0.0349690,
2415658.500000000, , ,19.4874976853637, 27.0478968, 253.5336295, -0.0358786,
2415665.500000000, , ,19.5938874180813, 25.5222922, 253.7792920, -0.0367887,
2415672.500000000, , ,19.6933691682916, 23.6328240, 254.0588265, -0.0376851,
2415679.500000000, , ,19.7845352738813, 21.4178568, 254.3697610, -0.0385895,
2415686.500000000, , ,19.8661927415338, 18.9389346, 254.7083080, -0.0395222,
2415693.500000000, , ,19.9373426530299, 16.2164853, 255.0714867, -0.0404653,
2415700.500000000, , ,19.9969842986030, 13.2515440, 255.4554407, -0.0414065,
2415707.500000000, , ,20.0442374311188, 10.0994732, 255.8565630, -0.0423712,
2415714.500000000, , ,20.0784916875102,  6.8320425, 256.2702221, -0.0433785,
2415721.500000000, , ,20.0993606050726,  3.4758106, 256.6926543, -0.0444073,
2415728.500000000, , ,20.1064909505032,  0.0436460, 257.1194079, -0.0454481,
2415735.500000000, , ,20.0996996090113, -3.3983638, 257.5463252, -0.0465253,
2415742.500000000, , ,20.0791038522552, -6.7747040, 257.9685692, -0.0476516,
2415749.500000000, , ,20.0450451190593,-10.0599955, 258.3821057, -0.0488053,
2415756.500000000, , ,19.9979054257413,-13.2370595, 258.7825929, -0.0499812,
2415763.500000000, , ,19.9382514602755,-16.2380452, 259.1658605, -0.0512024,
2415770.500000000, , ,19.8669449884136,-18.9929199, 259.5274804, -0.0524766,
2415777.500000000, , ,19.7850320802867,-21.4874647, 259.8638605, -0.0537772,
2415784.500000000, , ,19.6935698970597,-23.7092057, 260.1714497, -0.0551010,
2415791.500000000, , ,19.5937743460032,-25.5990462, 260.4468103, -0.0564744,
2415798.500000000, , ,19.4871097406589,-27.1024027, 260.6867318, -0.0578959,
2415805.500000000, , ,19.3751444647187,-28.2260025, 260.8888009, -0.0593357,
2415812.500000000, , ,19.2593929459438,-28.9703349, 261.0510890, -0.0607938,
2415819.500000000, , ,19.1414665861839,-29.2942007, 261.1717204, -0.0622889,
2415826.500000000, , ,19.0231434249437,-29.1666821, 261.2495539, -0.0638133,
2415833.500000000, , ,18.9061942480276,-28.6224941, 261.2841833, -0.0653369,
2415840.500000000, , ,18.7922464556770,-27.6802589, 261.2760909, -0.0668619,
2415847.500000000, , ,18.6829413263152,-26.3222640, 261.2257209, -0.0684037,
2415854.500000000, , ,18.5799822977101,-24.5464612, 261.1346748, -0.0699471,
2415861.500000000, , ,18.4849400526588,-22.4172743, 261.0051214, -0.0714596,
2415868.500000000, , ,18.3991486036430,-19.9719427, 260.8403473, -0.0729453,
2415875.500000000, , ,18.3238721871838,-17.2161787, 260.6433727, -0.0744189,
2415882.500000000, , ,18.2603336650694,-14.1758707, 260.4185564, -0.0758635,
2415889.500000000, , ,18.2095105498969,-10.9397030, 260.1704507, -0.0772441,
2415896.500000000, , ,18.1720757840277, -7.5567738, 259.9046138, -0.0785705,
2415903.500000000, , ,18.1485787569568, -4.0481873, 259.6259134, -0.0798571,
2415910.500000000, , ,18.1394580887218, -0.4585550, 259.3404120, -0.0810858,
2415917.500000000, , ,18.1448421890417,  3.1134527, 259.0537741, -0.0822321,
2415924.500000000, , ,18.1645444604172,  6.6206469, 258.7722570, -0.0833135,
2415931.500000000, , ,18.1982588978040, 10.0414484, 258.5009134, -0.0843437,
2415938.500000000, , ,18.2455593070213, 13.3275538, 258.2456469, -0.0853051,
2415945.500000000, , ,18.3057121110952, 16.3884280, 258.0113829, -0.0861832,
2415952.500000000, , ,18.3777262409998, 19.1939328, 257.8031738, -0.0870020,
2415959.500000000, , ,18.4605546264594, 21.7363234, 257.6245343, -0.0877799,
2415966.500000000, , ,18.5530752004682, 23.9765082, 257.4795326, -0.0885000,
2415973.500000000, , ,18.6539153844804, 25.8455479, 257.3709618, -0.0891557,
2415980.500000000, , ,18.7615470316577, 27.3385856, 257.3014495, -0.0897783,
2415987.500000000, , ,18.8744787855740, 28.4685275, 257.2720946, -0.0903833,
2415994.500000000, , ,18.9912144058902, 29.2110609, 257.2844220, -0.0909543,
2416001.500000000, , ,19.1100854687009, 29.5233986, 257.3387373, -0.0914949,
2416008.500000000, , ,19.2293789669539, 29.4260636, 257.4350617, -0.0920369,
2416015.500000000, , ,19.3475099435304, 28.9521696, 257.5721802, -0.0925903,
2416022.500000000, , ,19.4629567231356, 28.0916847, 257.7492673, -0.0931362,
2416029.500000000, , ,19.5741012885808, 26.8268324, 257.9645542, -0.0936849,
2416036.500000000, , ,19.6793818271739, 25.1997912, 258.2159402, -0.0942673,
2416043.500000000, , ,19.7774401118652, 23.2602352, 258.5004980, -0.0948884,
2416050.500000000, , ,19.8670376015908, 21.0100659, 258.8156322, -0.0955316,
2416057.500000000, , ,19.9469041091467, 18.4531444, 259.1581660, -0.0962064,
2416064.500000000, , ,20.0159107612967, 15.6490116, 259.5245199, -0.0969403,
2416071.500000000, , ,20.0731896557940, 12.6593126, 259.9107213, -0.0977357,
2416078.500000000, , ,20.1180328394807,  9.4947075, 260.3130377, -0.0985725,
2416085.500000000, , ,20.1497506244171,  6.1759578, 260.7275177, -0.0994639,
2416092.500000000, , ,20.1678585287737,  2.7745530, 261.1497229, -0.1004338,
2416099.500000000, , ,20.1721669732599, -0.6422093, 261.5751132, -0.1014818,
2416106.500000000, , ,20.1626624205359, -4.0601884, 261.9997124, -0.1025723,
2416113.500000000, , ,20.1393748379512, -7.4492770, 262.4191502, -0.1037367,
2416120.500000000, , ,20.1025715950484,-10.7336827, 262.8287804, -0.1049888,
2416127.500000000, , ,20.0528164136536,-13.8493108, 263.2243695, -0.1063182,
2416134.500000000, , ,19.9908284744908,-16.7870020, 263.6017562, -0.1077034,
2416141.500000000, , ,19.9173611635608,-19.5168795, 263.9572467, -0.1091597,
2416148.500000000, , ,19.8333972134059,-21.9685045, 264.2865789, -0.1106999,
2416155.500000000, , ,19.7401779204732,-24.0912050, 264.5863822, -0.1123059,
2416162.500000000, , ,19.6390379029937,-25.8901549, 264.8533472, -0.1139546,
2416169.500000000, , ,19.5313016256647,-27.3450520, 265.0849656, -0.1156625,
2416176.500000000, , ,19.4184741876768,-28.4005161, 265.2782111, -0.1174367,
2416183.500000000, , ,19.3022450927067,-29.0280961, 265.4313570, -0.1192495,
2416190.500000000, , ,19.1843000487421,-29.2550879, 265.5427840, -0.1210758,
2416197.500000000, , ,19.0662429391042,-29.0774752, 265.6119531, -0.1229317,
2416204.500000000, , ,18.9497804472267,-28.4620458, 265.6379090, -0.1248186,
2416211.500000000, , ,18.8367028520725,-27.4086677, 265.6213176, -0.1266983,
2416218.500000000, , ,18.7286779867647,-25.9709014, 265.5629855, -0.1285484,
2416225.500000000, , ,18.6272084822232,-24.1636061, 265.4649429, -0.1303835,
2416232.500000000, , ,18.5338088405542,-21.9789589, 265.3288695, -0.1321955,
2416239.500000000, , ,18.4499669374496,-19.4466012, 265.1581765, -0.1339463,
2416246.500000000, , ,18.3769292716895,-16.6448001, 264.9563255, -0.1356173,
2416253.500000000, , ,18.3157044151999,-13.6041360, 264.7278525, -0.1372250,
2416260.500000000, , ,18.2672344623650,-10.3389677, 264.4768591, -0.1387619,
2416267.500000000, , ,18.2323412715742, -6.9030116, 264.2089521, -0.1401900,
2416274.500000000, , ,18.2115192780067, -3.3891830, 263.9294848, -0.1414995,
2416281.500000000, , ,18.2049941136601,  0.1666188, 263.6443994, -0.1427131,
2416288.500000000, , ,18.2128903095582,  3.7392093, 263.3589546, -0.1438258,
2416295.500000000, , ,18.2351680769222,  7.2644977, 263.0793881, -0.1448086,
2416302.500000000, , ,18.2714370511588, 10.6514457, 262.8112641, -0.1456666,
2416309.500000000, , ,18.3210709567607, 13.8740078, 262.5600793, -0.1464286,
2416316.500000000, , ,18.3833697722319, 16.9115554, 262.3304332, -0.1470936,
2416323.500000000, , ,18.4574863108875, 19.7050529, 262.1273221, -0.1476425,
2416330.500000000, , ,18.5422658454821, 22.1815006, 261.9547900, -0.1480953,
2416337.500000000, , ,18.6364061996807, 24.3365788, 261.8162788, -0.1484861,
2416344.500000000, , ,18.7386053228589, 26.1652289, 261.7143671, -0.1488156,
2416351.500000000, , ,18.8474722905253, 27.6233024, 261.6516162, -0.1490699,
2416358.500000000, , ,18.9613913155287, 28.6643396, 261.6296846, -0.1492754,
2416365.500000000, , ,19.0787100337002, 29.3093672, 261.6493302, -0.1494672,
2416372.500000000, , ,19.1978644670656, 29.5722245, 261.7107522, -0.1496479,
2416379.500000000, , ,19.3172706560545, 29.4257950, 261.8139169, -0.1498050,
2416386.500000000, , ,19.4352104202725, 28.8511958, 261.9581792, -0.1499687,
2416393.500000000, , ,19.5500348705543, 27.8920479, 262.1418749, -0.1501721,
2416400.500000000, , ,19.6602628155927, 26.5794896, 262.3632171, -0.1504081,
2416407.500000000, , ,19.7644551186622, 24.9015916, 262.6200628, -0.1506684,
2416414.500000000, , ,19.8611210946610, 22.8643998, 262.9100405, -0.1509853,
2416421.500000000, , ,19.9489292775194, 20.5295969, 263.2297073, -0.1513833,
2416428.500000000, , ,20.0267793213004, 17.9421817, 263.5759304, -0.1518506,
2416435.500000000, , ,20.0936612982337, 15.1019623, 263.9451250, -0.1523785,
2416442.500000000, , ,20.1485820457549, 12.0361169, 264.3338387, -0.1529966,
2416449.500000000, , ,20.1907786186612,  8.8189038, 264.7375364, -0.1537237,
2416456.500000000, , ,20.2197603505868,  5.5039275, 265.1523546, -0.1545453,
2416463.500000000, , ,20.2351557018647,  2.0978807, 265.5739352, -0.1554546,
2416470.500000000, , ,20.2366551716490, -1.3573655, 265.9982188, -0.1564759,
2416477.500000000, , ,20.2242226394492, -4.7823011, 266.4204269, -0.1576154,
2416484.500000000, , ,20.1981046995418, -8.1224897, 266.8364221, -0.1588578,
2416491.500000000, , ,20.1586653268767,-11.3717758, 267.2417268, -0.1601951,
2416498.500000000, , ,20.1063418995592,-14.4828973, 267.6324871, -0.1616517,
2416505.500000000, , ,20.0418509847351,-17.3802434, 268.0039580, -0.1632265,
2416512.500000000, , ,19.9661632440294,-20.0187713, 268.3526159, -0.1648928,
2416519.500000000, , ,19.8803260814293,-22.4015225, 268.6745541, -0.1666437,
2416526.500000000, , ,19.7854341520582,-24.4861083, 268.9666650, -0.1684995,
2416533.500000000, , ,19.6828269892766,-26.2102504, 269.2252001, -0.1704499,
2416540.500000000, , ,19.5740308762644,-27.5480245, 269.4478286, -0.1724649,
2416547.500000000, , ,19.4605719440137,-28.5194253, 269.6320429, -0.1745334,
2416554.500000000, , ,19.3439662219898,-29.0954117, 269.7762272, -0.1766675,
